id,name,summary,difficulty,stars,star_votes,location,url,length,ascent,descent,high,low,longitude,latitude,cond_status,cond_details,cond_date,index
7058560,Red Rock Canyon Overlook Trail,A singletrack above Red Rocks with great views of the park and city.,blue,4.0,1,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.7,205,-282,6846,6603,-104.8929,38.8328,Unknown,,1970-01-01 00:00:00,101.0
7011833,Douglas County East West trail Griggs to Monarch,Wide path following Griggs Rd then along powerlines,greenBlue,4.0,1,"Carriage Club, Colorado",https://www.hikingproject.com/data/,2.0,210,-143,6407,6305,-104.941,39.5036,Unknown,,1970-01-01 00:00:00,102.0
7006829,Rimrock Trail,More to come,blue,3.8,5,"Castle Rock, Colorado",https://www.hikingproject.com/data/,2.1,424,-170,6561,6163,-104.765,39.3579,Unknown,,1970-01-01 00:00:00,103.0
7028475,Sleeping Giant Trail,A dirt pathway climbing up to the northern base of Sleeping Giant with nice views.,green,4.0,1,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,0.2,54,-46,6506,6452,-104.8818,38.8759,Unknown,,1970-01-01 00:00:00,104.0
7053101,Keller's Pond & River Walk,A scenic trail along the Republican River and around Keller’s Pond.,green,4.0,1,"Saint Francis, Kansas",https://www.hikingproject.com/data/,1.5,22,-30,3291,3272,-101.8063,39.7785,Unknown,,1970-01-01 00:00:00,105.0
7035020,Narrows Bluff Trail,A long descent or long climb depending on the route taken.,blue,4.0,1,"Glendo, Wyoming",https://www.hikingproject.com/data/,6.9,357,-520,5020,4655,-104.9481,42.4816,Unknown,,1970-01-01 00:00:00,106.0
7084895,Two Pipe,"This trail runs through the middle of the property and offers the ""big picture"" of Cedar Point Biological Station.",blueBlack,4.0,1,"Ogallala, Nebraska",https://www.hikingproject.com/data/,0.6,155,-27,3319,3176,-101.6488,41.2055,Unknown,,1970-01-01 00:00:00,107.0
7036482,White Acres Trail,An undulating trail with banked corners and a few rougher spots.,blue,4.0,1,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,0.8,188,-19,6738,6549,-104.8822,38.8321,Unknown,,1970-01-01 00:00:00,108.0
7053563,Lentzen Gazebo Trail,A short yet steep incline on a hike that has a gazebo at the top to view the Ogallala Lake.,blue,4.0,1,"Ogallala, Nebraska",https://www.hikingproject.com/data/,0.8,161,0,3343,3182,-101.6474,41.2095,Unknown,,1970-01-01 00:00:00,109.0
7039448,Red Wave Loop,An easy trail with a few ups and downs and rocky sections.,green,4.0,1,"Cheyenne, Wyoming",https://www.hikingproject.com/data/,0.9,40,-40,6125,6086,-104.7723,41.178000000000004,Unknown,,1970-01-01 00:00:00,110.0
7044808,Roundup Trail,This hilly singletrack trail traverses Red Rock's namesake canyons.,blue,4.0,1,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.3,200,-168,6599,6402,-104.8886,38.8453,Unknown,,1970-01-01 00:00:00,111.0
7011143,Homestead Trail,"A short, flat, and beginner-friendly trip to the homestead ruins.",greenBlue,4.0,1,"Castle Rock, Colorado",https://www.hikingproject.com/data/,0.4,3,-98,6267,6169,-104.7682,39.3598,Unknown,,1970-01-01 00:00:00,112.0
7047567,Pleasant Pass,An alternate route to reach the Rim Loop Trail that avoids the steep climb on Hidden Mesa Trail.,greenBlue,4.0,1,"The Pinery, Colorado",https://www.hikingproject.com/data/,1.3,244,-4,6486,6242,-104.79,39.4109,All Clear,Dry,2019-09-15 14:43:12,113.0
7053577,Ranch House Trail,Needs Summary,blueBlack,4.0,1,"Ogallala, Nebraska",https://www.hikingproject.com/data/,1.8,295,-29,3422,3127,-101.648,41.2099,Unknown,,1970-01-01 00:00:00,114.0
7015157,Neidrach Nature Trail,The Niedrach Nature Trail is a short loop trail starting west of the Nature Center.,green,4.0,1,"Lochbuie, Colorado",https://www.hikingproject.com/data/,0.6,2,-4,5101,5098,-104.7519,39.9383,Unknown,,1970-01-01 00:00:00,115.0
7039449,Lariat Loop,An easy trail with some rolling ups and downs.,green,4.0,1,"Ranchettes, Wyoming",https://www.hikingproject.com/data/,0.7,36,-18,6124,6091,-104.7751,41.1778,Unknown,,1970-01-01 00:00:00,116.0
7048781,North Campus Heights Trail,An easy hike to the UCCS Heller Arts and Humanities Center.,green,4.0,1,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,0.7,81,0,6339,6258,-104.8142,38.9073,Unknown,,1970-01-01 00:00:00,117.0
7054244,Cedar Ridge,"A fun, quick drop into the established camping area.",blueBlack,4.0,1,"Gothenburg, Nebraska",https://www.hikingproject.com/data/,0.4,3,-172,3060,2888,-100.42,40.8745,Unknown,,1970-01-01 00:00:00,118.0
7085521,Buckhorn Cutoff Trail,Steady climb from Gold Camp up to Mount Buckhorn and surrounding trails.,blueBlack,4.0,1,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.3,543,-6,8196,7659,-104.914,38.7868,Unknown,,1970-01-01 00:00:00,119.0
7054245,Betsy’s Bugaboo,Hike through a tunnel of trees.,blue,4.0,1,"Gothenburg, Nebraska",https://www.hikingproject.com/data/,0.3,155,-2,3046,2891,-100.4147,40.8758,Unknown,,1970-01-01 00:00:00,120.0
7063068,Delaney Farms Trail,Delaney Farms is an Aurora Historic Place as well as an Open Space Park.,green,4.0,1,"Aurora, Colorado",https://www.hikingproject.com/data/,0.6,9,-9,5436,5429,-104.8091,39.7134,Unknown,,1970-01-01 00:00:00,121.0
7038647,Hotshots Perimeter,Circumvents the hotshots compound from Meadow Trail to Schilling Avenue.,blue,4.0,1,"Monument, Colorado",https://www.hikingproject.com/data/,0.5,92,-9,7220,7127,-104.9018,39.0854,Unknown,,1970-01-01 00:00:00,122.0
7063432,Sand Creek Regional Greenway: Coal Creek to Environmental Park Trail,A developing trail blessed with cottonwoods that house a variety of birds and plains that are home to many prairie dogs.,green,4.0,1,"Aurora, Colorado",https://www.hikingproject.com/data/,1.3,14,-27,5471,5452,-104.7537,39.725,Unknown,,1970-01-01 00:00:00,123.0
7010871,Purple Loop,The Purple Loop at Philip Miller Park is an easy trail along the Western edge of the park.,greenBlue,4.0,1,"Castle Rock, Colorado",https://www.hikingproject.com/data/,0.9,75,-78,6501,6433,-104.8824,39.371,All Clear,Dry,2019-08-10 20:58:25,124.0
7080155,Ridgeline Trail,Needs Summary,blue,4.0,1,"Air Force Academy, Colorado",https://www.hikingproject.com/data/,0.7,149,-27,6758,6624,-104.8593,38.9438,Unknown,,1970-01-01 00:00:00,125.0
7056872,Dam Trail,The official way to get to the top of the dam.,blue,4.0,1,"Castle Rock, Colorado",https://www.hikingproject.com/data/,0.2,69,-73,6439,6366,-104.7574,39.3406,Minor Issues,"Snowy - Still a few slippery patches on rocky stair sections, but nothing too challenging.",2019-10-12 12:44:42,126.0
7084866,Memmen Ridge Open Space Trail,"Fun, short trail in Castle Rock.",greenBlue,4.0,1,"Castle Rock, Colorado",https://www.hikingproject.com/data/,1.6,172,-158,6407,6270,-104.8487,39.3686,Unknown,,1970-01-01 00:00:00,127.0
7085115,Stock Tank Road,This trail is the southernmost trail on the property and provides access to the stock tanks.,greenBlue,4.0,1,"Ogallala, Nebraska",https://www.hikingproject.com/data/,1.6,108,-159,3417,3310,-101.6599,41.1961,Unknown,,1970-01-01 00:00:00,128.0
7070296,Seven Castles,,blueBlack,4.0,1,"Cimarron Hills, Colorado",https://www.hikingproject.com/data/,0.2,20,-36,6519,6483,-104.7641,38.8762,Unknown,,1970-01-01 00:00:00,129.0
7084436,Register Cliff,"Short trail along the bottom of Register Cliff, a rock face where people on the Oregon Trail would sign their names.",greenBlue,4.0,1,"Guernsey, Wyoming",https://www.hikingproject.com/data/,0.2,5,-7,4331,4325,-104.712,42.247,Unknown,,1970-01-01 00:00:00,130.0
7084531,Guernsey Ruts Trail Spur,"A short, dusty trail through the steppe along the historic Oregon Trail ruts.",greenBlue,4.0,1,"Guernsey, Wyoming",https://www.hikingproject.com/data/,0.3,17,-24,4395,4378,-104.7485,42.256,Unknown,,1970-01-01 00:00:00,131.0
7084249,Scotts Bluff Connector,,green,4.0,1,"Terrytown, Nebraska",https://www.hikingproject.com/data/,0.1,1,-37,4632,4595,-103.6995,41.8377,Unknown,,1970-01-01 00:00:00,132.0
7053215,Black Forest Section 16 Trail,A 4-mile loop through Black Forest Section 16.,greenBlue,3.7,6,"Black Forest, Colorado",https://www.hikingproject.com/data/,4.0,244,-242,7606,7403,-104.6691,38.999,All Clear,Dry,2019-08-10 17:55:42,133.0
7036555,Ridgeline - Red Hawk Trail,A short neighborhood connector or fun out-and-back add-on to Ridgeline Open Space.,greenBlue,3.7,6,"Castle Rock, Colorado",https://www.hikingproject.com/data/,1.5,122,-284,6563,6322,-104.8932,39.379,Unknown,,1970-01-01 00:00:00,134.0
7044787,Mesa Trail,This wide and sunny trail heads through the heart of Red Rock Canyon.,greenBlue,3.8,4,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.8,516,-130,6687,6171,-104.8792,38.8533,Unknown,,1970-01-01 00:00:00,135.0
7030862,Ute Valley East Loop (South),A fairly easy entrance trail into Ute Valley Park from Tech Center Drive.,greenBlue,3.8,4,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,1.0,89,-20,6315,6246,-104.8268,38.908,Unknown,,1970-01-01 00:00:00,136.0
7011868,Douglas County East/West Regional Trail,A 20-mile cross county trail with more mileage planned to be added! It also has some singletrack...,greenBlue,3.6,7,"Highlands Ranch, Colorado",https://www.hikingproject.com/data/,19.6,1858,-1364,6410,5541,-105.0267,39.5444,Unknown,,1970-01-01 00:00:00,137.0
7004089,Jones Park Trail (#667),A relatively easy trail running through meadows and forest on the south slope of Pikes Peak.,blue,3.6,5,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,6.9,2558,-103,10361,7906,-104.9,38.7999,All Clear,Dry,2019-07-22 19:33:20,138.0
7021519,Scotsman Trail,"As the name promises, this trail provides visitors with great views of the Scotsman formation.",greenBlue,3.6,5,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.1,115,-139,6428,6309,-104.8858,38.8695,Unknown,,1970-01-01 00:00:00,139.0
7032638,Sundance Mountain Trail,A short trail climbing from the Swank Trail to the Sundance Valley Trail before heading south to Sundance Mountain.,blue,3.7,3,"Palmer Lake, Colorado",https://www.hikingproject.com/data/,1.2,398,-98,8315,7943,-104.9402,39.1257,Unknown,,1970-01-01 00:00:00,140.0
7021522,Ute Trail,"One of the longer routes in the park, you'll be able to take in some spectacular geology here!",greenBlue,3.7,3,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.3,106,-120,6404,6338,-104.8782,38.8758,Unknown,,1970-01-01 00:00:00,141.0
7021521,Niobrara Trail,"Though this trail is short, it packs a serious punch in terms of the views that it offers!",greenBlue,3.7,3,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.0,71,-75,6397,6336,-104.8795,38.8679,Unknown,,1970-01-01 00:00:00,142.0
7053478,Prairie Dog Town Trail,A 2.4-mile trail that leads to a fenced off prairie dog town.,blue,3.7,3,"Ogallala, Nebraska",https://www.hikingproject.com/data/,2.4,336,-63,3419,3129,-101.6479,41.2098,Minor Issues,Dry,2019-08-07 11:20:34,143.0
7030864,Ute Valley East Loop (North),"A challenging trail with tight switchbacks, ledges, and short climbs.",blue,3.7,3,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,1.3,200,-104,6347,6238,-104.8262,38.9091,All Clear,Dry - The path isn't really marked at all but it's easy enough to follow the beaten path. Great for a good workout close to home!,2019-10-05 15:45:08,144.0
7044054,Forest Rd 567,"A pleasant, rugged doubletrack climb from the Stanley Canyon Trailhead.",greenBlue,3.7,3,"Air Force Academy, Colorado",https://www.hikingproject.com/data/,0.9,330,0,7822,7492,-104.9005,38.9882,Unknown,,1970-01-01 00:00:00,145.0
7003175,Kinnickinnick Trail,Needs adoption!,blue,3.7,3,"Cimarron Hills, Colorado",https://www.hikingproject.com/data/,1.5,27,-227,6589,6389,-104.7702,38.8714,Unknown,,1970-01-01 00:00:00,146.0
7006921,Balanced Rock Rd.,"A steep, challenging climb past the two picturesque reservoirs above Palmer Lake.",blue,3.5,4,"Palmer Lake, Colorado",https://www.hikingproject.com/data/,2.8,1072,-91,8208,7228,-104.9213,39.1187,Unknown,,1970-01-01 00:00:00,147.0
7052331,Silver Cascade Falls Trail,This trail heads up the stairs from Helen Hunt Falls.,blue,3.5,4,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,0.3,281,-3,7554,7274,-104.9031,38.7888,All Clear,Dry,2019-07-22 19:33:20,148.0
7003174,Grandview Trail,Needs adoption!,green,3.5,4,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,1.8,260,-43,6572,6351,-104.77799999999999,38.8774,Unknown,,1970-01-01 00:00:00,149.0
7020631,Chuck's Loop,Hike through farm fields to rocky terrain. Follow Chucks Loop.,greenBlue,3.4,5,"Castle Rock, Colorado",https://www.hikingproject.com/data/,1.7,58,-59,6550,6505,-104.8023,39.388000000000005,Unknown,,1970-01-01 00:00:00,150.0
7004831,Ute Pass Trail,Find solitude in a busy corner of Manitou.,blueBlack,3.5,2,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,3.3,1157,-488,7337,6665,-104.9325,38.8568,Unknown,,1970-01-01 00:00:00,152.0
7007081,Bear Creek Park Trail,"An easy-going, wide trail through Bear Creek Canyon Regional Park.",greenBlue,3.5,2,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,1.9,150,-130,6192,6055,-104.8441,38.8196,Unknown,,1970-01-01 00:00:00,153.0
7006844,Spring Creek Trail,A nice connector trail.,greenBlue,3.5,2,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,0.7,46,-241,7270,7037,-104.8846,38.7988,All Clear,,2019-09-28 18:25:16,154.0
7083783,USAFA Stairway to Heaven,A short but steep set of stairs great for a hard workout.,blue,3.5,2,"Air Force Academy, Colorado",https://www.hikingproject.com/data/,0.2,134,0,6846,6712,-104.8649,38.975,Unknown,,1970-01-01 00:00:00,155.0
7049485,Mitchell Creek Canyon Trail,A short and easy trail that follows the rim of Mitchell Creek Canyon and connects into Chuck's Loop.,greenBlue,3.5,2,"Castle Rock, Colorado",https://www.hikingproject.com/data/,1.2,86,-41,6526,6464,-104.8004,39.3768,Unknown,,1970-01-01 00:00:00,156.0
7049176,Austin Bluffs Main Trail,A canyon trail in a north Colorado Springs open space.,green,3.5,2,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,1.0,139,0,6494,6355,-104.8038,38.9047,Unknown,,1970-01-01 00:00:00,157.0
7045579,Siamese Twins Trail,Needs Summary,blue,3.5,2,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,0.5,106,-101,6398,6292,-104.8904,38.8682,Unknown,,1970-01-01 00:00:00,158.0
7032637,Sundance Valley Trail,An alternate route to Ice Cave Creek Trail along the ridge.,blue,3.5,2,"Palmer Lake, Colorado",https://www.hikingproject.com/data/,0.8,652,0,8275,7623,-104.9314,39.1172,Unknown,,1970-01-01 00:00:00,159.0
7027337,East Loop Trail,"This park expansion trail is fairly new, and there are no signs as of yet.",blue,3.5,2,"Air Force Academy, Colorado",https://www.hikingproject.com/data/,1.8,132,-177,6487,6345,-104.8508,38.9181,Unknown,,1970-01-01 00:00:00,160.0
7053570,Swainson Trail,A 2.5-mile trail following Ogallala Lake with views western Nebraska prairies.,blueBlack,3.5,2,"Ogallala, Nebraska",https://www.hikingproject.com/data/,2.6,252,-189,3367,3130,-101.6473,41.2098,Unknown,,1970-01-01 00:00:00,161.0
7045583,Strausenback Trail,Needs Summary,greenBlue,3.5,2,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,0.6,118,-97,6395,6277,-104.8902,38.8673,Unknown,,1970-01-01 00:00:00,162.0
7025592,Yucca Path,"Use this short climb to warm up for your hike, all while enoying sunflowers and views of Pike's Peak.",greenBlue,3.5,2,"Air Force Academy, Colorado",https://www.hikingproject.com/data/,0.7,45,-87,6581,6495,-104.8568,38.9249,Unknown,,1970-01-01 00:00:00,163.0
7006539,Cherry Creek Trail,Connect through Parker all the way to downtown Denver on this paved path.,green,3.1,7,"The Pinery, Colorado",https://www.hikingproject.com/data/,37.4,492,-1289,6100,5297,-104.7571,39.3878,Unknown,,1970-01-01 00:00:00,164.0
7015514,New Santa Fe Regional Trail,A regional access trail that parallels Interstate 25 from Palmer Lake to northern Colorado Springs.,green,3.3,3,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,19.9,1120,-89,7237,6199,-104.823,38.9062,Unknown,,1970-01-01 00:00:00,165.0
7038488,Palmer Divide Ranch Loop,A great loop with lots of varied terrain in Douglas County's new Open Space.,greenBlue,3.3,3,"Woodmoor, Colorado",https://www.hikingproject.com/data/,3.6,253,-262,7190,6970,-104.7508,39.1772,Unknown,,1970-01-01 00:00:00,166.0
7003644,Bear Creek Regional Trail,A regional trail rolling through Bear Creek Park and connecting to the mountains to the west.,greenBlue,3.3,3,"Colorado Springs, Colorado",https://www.hikingproject.com/data/,3.8,703,-198,6608,6001,-104.8408,38.8222,Unknown,,1970-01-01 00:00:00,167.0
7058066,Bear Creek Trail #666,Needs Summary,blueBlack,3.3,3,"Manitou Springs, Colorado",https://www.hikingproject.com/data/,1.9,2,-1126,8225,7100,-104.9058,38.7981,All Clear,Dry,2019-07-22 19:33:20,168.0
7019522,John Emerson Summit Trail,"A short, rocky trail with both natural stone steps and railroad tie stairs.",greenBlue,3.3,3,"Castle Rock, Colorado",https://www.hikingproject.com/data/,0.8,310,-15,6536,6230,-104.8575,39.3816,Unknown,,1970-01-01 00:00:00,169.0
7015169,Barr Lake Perimeter Trail,"An 8+ mile trail around Barr Lake, which is easy on a bike, but long and flat on foot.",green,3.2,6,"Lochbuie, Colorado",https://www.hikingproject.com/data/,8.9,35,-38,5105,5098,-104.7525,39.9379,Unknown,,1970-01-01 00:00:00,170.0
7038490,Lincoln Mountain Loop,A nice loop with a curvy climb to Lincoln Mountain's mesa top... great views of Pikes Peak.,greenBlue,3.2,5,"Woodmoor, Colorado",https://www.hikingproject.com/data/,2.5,347,-38,7391,7071,-104.7508,39.177,Unknown,,1970-01-01 00:00:00,171.0
7031094,Ladora Loop Trail,A great trail for families!,green,3.2,5,"Commerce City, Colorado",https://www.hikingproject.com/data/,1.8,12,-11,5234,5223,-104.8569,39.813,Unknown,,1970-01-01 00:00:00,172.0
7010829,Spruce Meadows Trail,Spruce Meadows is a perfect beginner route for someone looking for a slightly longer option.,green,3.0,7,"Woodmoor, Colorado",https://www.hikingproject.com/data/,8.3,603,-601,7178,6842,-104.8585,39.1795,All Clear,Dry and in decent shape.  Some of the trail on the east side of the loop is fairly overgrown.,2019-07-27 10:30:16,173.0
